text,pos,neg,distance
썸네일 조걸 아버지인줄 알았더니ㅋㅋㅋㅋㅋㅋ 걸이는... 어머니 닮았구나...,2,0,2
조걸 머리 짜매고 수염다니까 영락 없는 40대,5,1,4
조걸이 도관 나만 잘 어울린다고 생각함?,0,0,0
내가 상회를 맡을께 가라 조걸,0,0,0
고아연대 이끄는 청명이 왜 귀엽지 ㅋㅋㅋㅋㅋ,2,0,2
11시에 하나 더...?,4,0,4
조걸이 왜 잘생김???,0,0,0
"내 최애, 이제 곧.. ㅎ빨리 나와라 청명의 하나뿐인 친우여",0,0,0
아 ^^ ㅣ 드디어 아침에 텐트를 치겠네,0,0,0
당잔아 다음주에 보자,1,0,1
갑자기 알림떠서 11시인줄 알앗음 ㅋㅋ,1,0,1
청명이 진짜 개귀욥네 ㅋㅋㅋㅋㅋㅋ,3,0,3
잘 못 올렸는데너무 빨리 결제하는 독자들 때문에 못 내리고 있는 네이버면 개추,3,0,3
조걸 어머니보고 왤케 어색한가 했더니 화산귀환에서 이설 외에 다른 여자보는거 오랜만인 것 같음,0,0,0
걸이 눈썹 어머님 유전이구나,1,0,1
조걸도 대단하다 그냥 부잣집도 아니고 종남에서 잘나가는 집안 막내 진동룡보다 더한 부잣집 같은데 화산에 입문했네 이제 청명이랑 수련하면서 매화길만 걷자^^,2,0,2
예? 화요일 웹툰이세요?,0,0,0
"""시험 전 최고의 선택""",0,0,0
캬 9시 뭐냐고~,0,0,0
걸이 머리 땡긴거 적응안된다... 평소처럼 도련님같지 않게 풀어해치고 다녀주라 그냥.......,0,0,0
아 당군악 빨리 나오라고 ㅠㅠ,0,0,0
졸려서 자려했는데 자지말라고 올라오는거 뭐냐...,1,0,1
걸이 이렇게 도관 안어울리기도 쉽지 않을텐데...,0,0,0
황대인이 걸이보고 상재가 있다고 한게 이거 였구나...,0,0,0
일찍 자라는건가?,0,0,0
중간고사 11시간 전 최고의 선택,0,0,0
썸네일 걸이 아버지인줄 알았는데걸이였구나....,2,0,2
전개 겁나 빠른데??,0,0,0
갑자기..??,0,0,0
11시에 한편 더 올라온다고 합니다 기다리시죠,1,0,1
이게 이렇게 된다고??,0,0,0
11시인줄 알았다...10시퇴근인데 시계 고장난줄 모르고 일하고 있는줄 알았네~ㅋㅋㅋㅋㅋㅋㅋ,0,0,0
시험 끝난 저에게 이런 선물을 주셔서 감사합니다 ㅜㅜ,0,0,0
저번주꺼야? 이번주꺼야?,0,0,0
맛 좋겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
므야 오ㅔ케일찍나와 ㅋㅋㅋ,0,0,0
ㅋㅋㅋ 유이설 조용히 기만자라고 디스넣네 ㅋㅋㅋ 저번에도 청명할배한테 바람구멍 뚫는다고 디스놓던뎈ㅋㅋ,0,0,0
조금있다가 12시 넘어서 한편 더 보여주는거지??,3,0,3
머임? 왜 이시간에 올라와,0,0,0
이 시간에 올라와서 순간 내가 지금 11시인 줄 착각했는데 리코팀이 일찍 올리신 거였어 고맙습니다,0,0,0
걸이 집에 왔다고 옷도 여미고 도관도 쓰고ㅋㅋㅋㅋㅋ,1,0,1
2개 올려주셔야죠. 곧 등장할 그 얼굴이 궁금하다구요!!!,1,0,1
왜캐빨리나와,0,0,0
조걸이가 헌앙해졌다...?왜...?,1,0,1
11시만을 기다리고 있는데 9시에 올리는게 말이되나요? 감사합니다 절박겠습ㄴ다,1,0,1
조걸 도련님~ㅋㅋㅋㅋ,0,0,0
ㅋㄱㅋㄱㅋㄱㄱㅋㅋ4ㅋㅋ4ㅋㄱㅋㅋ4ㄱㅋㄱㅋ 아 집 왔다고 단정하게 머리 올리고 옷 여미는 것 보라구ㅠㅠ아ㅠ,1,0,1
실례지만 11시에 하나 더 올려주시겠어요?,4,0,4
당군악 아저씨 넘 궁그매,0,0,0
?????,0,0,0
뭐야 선생님 9시에 왜 올라왔죠?별점 10점 드리겠습니다. 앞으로 또 그러세요.,1,0,1
작가님...? 분량이 말이안돼요.. 저번주꺼까지 합쳐서 올리셨나요?,1,0,1
뭐야 왜 벌써 댓글이 300개야,1,0,1
곧 웹툰에 당보가 나어겟구나 ㅠㅠㅠㅠ,1,0,1
그래서 조걸은 누구 유전자야?,1,0,1
어떻게 저런 부모에서 걸이의 얼굴이 나오지 ㅋㅋㅋㅋㅋ,0,0,0
아니 근데 청명이만 매번 양볼 빵빵하게 먹는 거 귀엽다 ㅋㅋㅋㅋ 할배 다람쥐 같아요,4115,13,4102
벌써 10시58분이네..,2,0,2
순간 업로드 됐다길래 11시 인줄,2,0,2
머리 올리고 옷 여민 조걸 낯설다.. 하는말도 진지해서 더 낯설어ㅋㅋㅋㅋㅋㅋ 너 누구야? 많이 컸다ㅋㅋㅋㅋㅋ,3,0,3
청명이는 고아인걸 아는데 윤종도 고아임??,3,0,3
21시...화요웹툰..?,2,0,2
걸아...,0,0,0
아니 조걸 집가더니 애가 옷도 여미고 머리도 정돈하고 미쳤네 걍 근데 왜 아직도 동룡이가 더 헌앙한가 ㅋㅋㅋㅋ,0,0,0
아니 9시에 알람와서 광고겠거니 하고 확인 안했는데 화산귀환이네,1,0,1
왈왈 🐕 왈왈,0,0,0
걸이 잔머리 삐져나온거 개킹받네ㅋㅋㅋㅋ,0,0,0
9시!!!,0,0,0
흠...고아...흠...그래...,2,0,2
작가님 오늘 화요일 이니까 하나 더 주는거 맞죠?,1,0,1
벌써 11시인줄,3,0,3
아니 동룡이 잘생긴 얼굴 돌려줘요,2,1,1
아니 스크롤 내려도내려도 끝이 없네,4,0,4
ㅓ..? 분명히 산적이였는데..?,2,0,2
조걸 머리 싹 올리니까 잘생긴것좀봐ㅋㅋㅋㅋㅋ 잘 어울린다,2,0,2
집이라고 앞섬도 여미고 도관까지 쓴 걸이....ㅋㅋㅋㅎㅋㅋㅋㅎㅋㅎㅋㅋㅋㅋㅎㅋ,3,0,3
순간 내 폰이 망가진줄 알았음,4,0,4
조걸 눈썹 끊겨있는걸 이제야 봣내;;ㅋ,2,0,2
청명은 전생에도 현생에도 화산 하나를 위해 살아가네,4,0,4
리코의 한 주 휴재를 하겠다 =다음주엔 2시간 빨리 올거니까 쿠키 미리 긁어놔라,4209,18,4191
조걸아 넌 낙오다.,1,0,1
황종의 + 조걸 저거 왜 이렇게 웃기냐 ㅋㅋㅋㅋㅋㅋ뭔가 둘의 단점만 있을 것 같음 ㅋㅋㅋㅋㅋㅋㅋ,1,0,1
2주기다렸는데 별로라연 개추 ㅋㅋㅋ,0,7,-7
소소나오겠다 사랑설렘주의!!!,0,1,-1
중간고사 2일전 최고의 선택^,0,0,0
조걸 머리 올린거 왜이렇게 웃기지ㅋㅋㅋ,0,0,0
정주행하다가 알림보고 육성으로 기쁨의 소리 질렀습니다 ㅋㅋㅋ 조금있다가 11시에 다시만나요 자까님,0,0,0
천영사형... 곧 오시겠지?,0,0,0
조걸님은 저희랑 함께....갈수없습니다,0,0,0
윤종 표정 왤케 심통난 둘리 같냐ㅋㅋㅋㅋㅋㅋ,0,0,0
이래서 작가님이 잘되는겝니다전 주에 휴재했다고 일찍 올리시다닙,0,0,0
걸이 부모님이 푸근하게 생기신걸 보니까 진짜 사랑받고 자랐다는게 보이네 고아3가출1인방과는 다르게..,0,0,0
9신데요?,1,0,1
나 고아인데 이러는게 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
저 술고래한테 맨날 처맞고 여기 온거 알면 절대 못나갈듯ㅋㅋ,0,0,0
조걸 대사 웹툰으로 보니까 가슴이 웅장해진다,0,0,0
알림떠서 잘못뜬줄알았는데 걍 ㄱ빠른거였네ㅋㅋ,0,0,0
감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님 감사합니다 작가님,1,0,1
9시?????사랑해요,0,0,0
이집도 슬슬 얼굴로 웃기네ㅋㅋ,1,0,1
민나보고 결정한다니까 한사람은 빼겠대 ㅋㅋㅋㅋㅋ,0,0,0
에엥????,0,0,0
김청명은 심지어 환생 하고도 고아였잖아ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
크 흐즈믈르그다,1,0,1
내일 하나 더 올라오는거 맞죠?,2,0,2
조걸... 부모님 앞이라고 정갈하게 입은거 봐...저 상투튼 모습... 정말 어색하구만...,2,0,2
ㅈㄴ 재밌다,1,0,1
아홉시 무슨일이예요,2,0,2
결국에 데려갈거잖아,2,0,2
청명이는 심지어 두번 고아였잖아ㅠㅋㅋㅋㅋㅋ,15687,36,15651
11시인줄 알았어요,1890,9,1881
3고아 1가출인ㅋㅋㅋㅋ롤체 특성이냐곸ㅋㅋㅋㅋㅋㅋ,19645,51,19594
????왜지금뜨니 오히려좋아,4,0,4
백천 흐즈믈르그 하면서 청명이 머리채도 잡고 많이컸구나ㅋㅋㅋ,3634,11,3623
걸이 집가서 가슴 잠궜네 ㅋㅋㅋㅋ,1,0,1
9시에 왔는데 별점 떨구는 건 사람들이냐 너네가,1,0,1
걸이 머리깐거보니 M자가 심하구나...멀리안나갈게 잘가거라..,3,0,3
아니 진짜 걸이한테 미안한데 조걸 머리 땜에 웃참 중,1,0,1
조걸 똥머리하니까 갑자기 산적에서 똘똘 박사로 보임 이게 바로 헤메코의 중요성이구나...,4,0,4
뭔데 갑자기 알림떠서 달려왔네,2,0,2
은하상단 소단주 취급 무슨일임 ㅋㅋㅋ ㅠㅠㅠ,4,0,4
3고아 1가출ㅋㅋㅋㅋㅋㅋㅋㅋ,3,0,3
한사람만 빼자니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,0,2
사실 화요일 왭툰이 아니였을까...?,2,0,2
알람뜨자마자 화산광견처럼 뛰어왔으면 개추 ㅋㅋ,852,13,839
오후 9시....? 이건 진짜로 잘못 올린거 아님?,1,0,1
청명아 목빠지겄다,0,0,0
와 아니 리코팀 연재 한번 쉬었다고 2시간을 일찍 올려주신거에요?????????진짜 나 미쳐 저랑 리코팀 찬양할사람,3,0,3
응 걸아 그냥 계속 덮머에 먼지투성이로 있자...,0,0,0
하ㅏ.. ㅅㅂ 진짜 걸아 너땜에 내가 폰을 던져야겧니ㅣㅣㅣ 아니 도련니ㅣㅣㅁ!ㅋㅋㅠㅡ 진짜 넘 잘. 생겼어..?ㅜㅠㅠ,0,0,0
좀있다가 1화 더 올리시려고..,1,0,1
걸이 깐 이마 챱! 하고 때려보고 싶네,1,0,1
뭐야 이시간에?!!!,0,0,0
조걸 머리 삐죽 튀어나온거 너무 귀여운거 아니냐고,0,0,0
뭐야 갑자기 나와서 놀랐짢아ㅠㅠ 너무조타(선댓 후 감상ㅇㅇㅇ),1,0,1
아홉시 웹툰 처음봄 ㄷㄷ,3,0,3
한명만 빼고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,1,1
백천은 내 발로 나왔다 호소인이냐 ㅋㅋㅋ 깜찍하네,1,0,1
3고아 1가출이 너무하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4,0,4
청영사형 오늘 리코팀 9시에 왔어요,0,0,0
벌써 11신줄 아랏내,1,0,1
11시에도 하나 더? 각? ㅎㅎㅎㅎ,1,0,1
옷 여미고 도관 튼거봐부모님 앞이라고 단정하게있어,2,0,2
조걸이 갑자기 똥머리로 바뀌니깐 좀 어색한데 저만 그런가요.?,0,0,0
"..화요 웹툰중 가장 늦으셨군요, 별점 10점입니다.",12416,55,12361
이설아 눈빛이 ㅋㅋㅋㅋ,0,0,0
뭐야 왜이리 일찍 오셨어,4,0,4
ㅎ ㅏ 이거지연,0,0,0
근데 왜 3고아 1가출인임? 유이설 아빠 있잖아?,4,2,2
3고아 ㅋㅋㅋㅋㅋ,0,0,0
오늘 하나 더나오나,0,0,0
9시에 올라와서 내 눈을 의심했네ㅋㅋㅋ,0,0,0
오늘 하루 다 끝난줄??,1,0,1
내 발로 나왔다고 할때 동룡이표정ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,0,5
유이설 ㅋㅋㅋㅋ 기만자 ㅋㅋㅋㅋ,2,0,2
분량뭐야...,1,0,1
하나만 빼면 안되겠녜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,0,2
조걸 꾸민거 잘생겼다.,1,0,1
아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ조걸 집 들어가려니까 가슴 여미는 것 바 ㅋㅋㅋㅋㅋㅋ 저거 일부러 가슴 자랑 하던 거라고 야 ㅋㅋㅋㅋㅋㅋ,23789,59,23730
집 왔다고 머리 정리시킨것 봐ㅋㅋㅋ,10742,20,10722
조걸 꾸미니까 약간 ..음..그래..,1,0,1
? 사형,0,0,0
내일의 역사 시험보다 화산귀환의 역사가 더 중요해,1,0,1
9시에 올라오는건 처음보네,2,0,2
유이설 조걸 팰 때 한마디씩 거들면서 동조하는 게 진짜 ㅋㅋㅋㅋㅋ,1,0,1
시간이 열한신가 했네 ㄷㄷ,0,0,0
시험 하루 전 최고의 선택,1,0,1
아 걸이 어머님진짜 너무웃김,0,0,0
아 미안하다 조걸아 머리까니깐 홍대광인줄 알았다,2,0,2
9시!?,0,0,0
걸이 어머님이 생각보다 오이같이 생겼다,1,0,1
명함 3고아 1가출인 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
세상에 단정한 조걸이라니...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4,0,4
얘들아 나 내일 시험이야,1,0,1
3고아 1가출인 너무해ㅋㅋㅋ,2,0,2
시험 기간 최고의 선택,2,0,2
조걸 머리까니까 격하게 눈썹정리해주고싶다,2,0,2
네이버.. 이래주시면..너무 감사합니다 헷,1,0,1
오늘도 재밌게 볼게용,2,0,2
조걸이 머리 기른 이유가 도관 쓸려고 기른거였어??,1,0,1
청명이 동룡이 디스하는거 ㅈㄴ 웃기네 ㅋㅋㅋㅋ,3,0,3
아니 윤종사형 탈룰라를 시전했는데 왜 청명이 아무런 반응이 없냐?,2,0,2
아니 저런집을 왜 나와서 화산에 들어간거야,1,0,1
걸이 어머니 걸이랑 똑같이 생겼여,4,0,4
시험보다 화산귀환이 중요해시험보다 화산귀환이 중요해 시험보다 화산귀환이 중요해 시험보다 화산귀환이 중요해 시험보다 화산귀환이 중요해,3,0,3
아 2개인줄 알았는데 아니였네,1,0,1
모야 지금 뭐라도 써야 배댓인데...,0,0,0
시험 전날 최고의 선택,0,0,0
이시간에오히려좋아,0,0,0
뜨자마자 개처럼 뛰어왔습니다,0,0,0
왔다 내야동,0,0,0
아... 시험 기간에 청명이 얼굴 보면서 힐링... 💗,0,0,0
휴재공지보고 뒷이야기 너무 궁금해서 소설 질렀다가 183화부터 1025화까지 질렀네요ᆢ 아주 요망하기가ᆢ 하ᆢ 왜 이렇게 꿀잼인건데ᆢ 이러면 웹툰이 더 기대되잖아ᆢ,0,0,0
3 고아 1 가출인 씹ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 라인업 화려하구만ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
아싸 이따 11시에 또 하나 나온다 개꿀ㅎㅎ,0,0,0
빠른 휴재에는 빠른 업로드라니 정말 존경합니다 작가님덜,3,0,3
이건 저번주꺼죠?? 다음 화 더 주세요!!,0,0,0
9시 알람 울렸을 때 오류인줄 알았는데 진짜네;;네이버한테 잡혀가는거 아니죠?,0,0,0
9시 ?!!!,0,0,0
뭐임 왜 지금나옴?,0,0,0
에잇,0,0,0
?,0,0,0
오늘 수요일인줄 알고 날짜 확인했으면 개추 ㅋㅋ,0,0,0
조걸 꾸며진? 모습 ㄹㅇ 낯설고이상하다,0,0,0
화요일 웹툰 중에서 제일 늦으셨네요🤣,3,0,3
시험 후 완벽한 선택,1,0,1
얼마나 못났었으면 지금 꼴이 헌앙한 건데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3,0,3
9시여서 휴재한거 용서하연개추 ㅋㅋㅋ,2,0,2
흐즈믈르그..,0,0,0
ㅇ ㅔ 뭐야 시계 고장난줄 알았음,0,0,0
뭐냐 왜 벌써 올라옴?,0,0,0
힝 당가 안 나옴 ㅜ,0,0,0
뭐야.. 왜이리 오늘 유로분 빨리 업로드 되었지.?,0,0,0
9시에 올리시면 너무 좋자나요,1,0,1
???,0,0,0
지난주 휴재했다고 이런은총을 주시다니ㅠ.ㅠ운영자 일잘한다잉,1,0,1
걸이 외탁이네..,0,0,0
모야 먼데??? 왜케 빨리나왓어!!,0,0,0
아니 이 시간에?,0,0,0
화요일에 갑자기 나오네 바로 질렀다,0,0,0
명이 발로 차이고 머리채 잡히고 ㅋㅋㅋㅋㅋ,0,0,0
아직 안봤지만 벌써 재밌다,0,0,0
9시연재실화냐?가슴이웅장해진다...,3,0,3
작가님 저희가 또 일찍 올리면 좋아할줄 알고 이르케 흐흐흐흫,0,0,0
이시간에 업로드 알림이요??,0,0,0
담당자가 실수했다고 믿고싶다,0,0,0
이시간에 올라온다고?,0,0,0
너무 좋네요,0,0,0
이정도면 화요웹툰 하고 싶으신거 아니냐구요 ㅋㅋ,0,0,0
호다닥 매다닥 알람뜨자 달려온 사람들 개추,1,0,1
시험 하루 전 최고의 선택,0,0,0
9시에 뜨자마자 🐕 처럼 달려옴 ㅋㅋ,0,0,0
뭐고,0,0,0
헋,0,0,0
?9시에 올라온다고?,1,0,1
휴재했다고 이렇게 보상해준다고? 미쳤네 진짜,1,0,1
벌써 11시인줄 알았네 ㄷㄷㄷ,0,0,0
삼총관 다음은?? 사총관,0,0,0
빨리 올라온게 좋은 독자들은 개추 ㅋㅋ,0,0,0
업로드 ㅈㄴ빠른 화산귀한이랑 벌써 달려온 독자들이면 개추,0,0,0
뭐가 이렇게 일찍 나와???,0,0,0
헐 9신데,0,0,0
??,0,0,0
띠용띠용,0,0,0
걸이 얼굴이 부잣집 관상이 아니긴 해,0,0,0
10시넘은줄 안사람....?,1,0,1
오류인줄 알았는데 진짜네,0,0,0
빠르다....!,0,0,0
화산귀환 화요일 웹툰인가요??,0,0,0
광견처럼 뛰어왔다,0,0,0
이젠 화요일 하기로 했구만,0,0,0
웅?? 벌써 11시인줄??,0,0,0
베댓 하고 싶다!!!!,0,0,0
헐 벌써?,0,0,0
감사합니다 9시에 알람이라니,0,0,0
벌써올라와???????,0,0,0
미쳤네,0,0,0
버그인가,0,0,0
? 뭐야 왜 이시간에 화산귀환이?,0,0,0
??? 완전 빠른데????,0,0,0
굿,0,0,0
9시 폼 미쳤다이??,0,0,0
이시간에 왠일,0,0,0
??? 9시 인데요..?,0,0,0
무엇?,0,0,0
으엥 왜 벌써올라와,0,0,0
이시간에 감사합니다감사합니다,0,0,0
자까님 화욜웹툰인데 점 늦으셨네여,0,0,0
저번주 휴재했다고 9시에 올려주는 클라스,0,0,0
중간 개망하고 보는 화산귀환 졸라재밌네ㅋㅋㅋㅋㅋ..,0,0,0
뭐지?????? 사랑합니다❤️❤️❤️,0,0,0
벌써..??빠른데?,0,0,0
헐.,0,0,0
2시간 빠른..? 압도적 감사,0,0,0
화요웹툰인데??,0,0,0
지금 9신데 뭐랴,0,0,0
?????????????????????????????????????,0,0,0
헐,0,0,0
??,1,0,1
왜케 빨리 올라왔지??,2,0,2
이게 무슨일입니까,0,0,0
9시...?,0,0,0
??? 이래 빨리 올라온다고?,0,0,0
내 야동..!,0,0,0
9신데요?,1,0,1
모냥,1,0,1
뭐지 이시간인데;;,2,0,2
리코 그들은 신이야...,0,0,0
와 빨리떴누,0,0,0
9시인데요?,0,0,0
?,1,0,1
일찍 오시면 저희가 좋아할줄 어떻게 아시고 ㅎ,2,0,2
?,0,0,0
저좀 올려주세요,0,0,0
네!??????!!???,0,0,0
청명같이 달려왔습니다..,0,0,0
알람울리자마자 들어온사람 눌러라!!,1,0,1
허러러러허럴 당보나오나??,0,0,0
9시에 주시다니 감사히 보겠습니다,0,0,0
화요일 웹툰 ㅋㅋ,1,0,1
진짜 뭐야,0,0,0
?,1,0,1
시간 변경됨?,1,0,1
만우절인가?,1,0,1
잉 뭐지 빠른 업로드,1,0,1
ㅁ ㅓ야..? 9신데..?,1,0,1
벌써요?,1,0,1
뭐야 개빨라,0,0,0
?,1,0,1
저녁 9시 이 시간에??,1,0,1
미친???? 리코팀 사랑해 내가 평생 사랑해줄게,0,0,0
????^@^,0,0,0
캬,0,0,0
9시 맞아 이거?,0,0,0
빨리 니오고 좋다,0,0,0
뭐야 겁네 빨랐어,0,0,0
ㅋ,0,0,0
9시인데..?,0,0,0
선댓 후 감상,2,0,2
핳핳할,0,0,0
빨리 나왔네,0,0,0
개처럼 달려왔으면 개추,0,0,0
휴재했다고 9시에 와버리네ㅋㅋㅋㅋ,2,0,2
엥?,0,0,0
?,0,0,0
개빠르눙 ㅋㅋㅋㅋ 개이득,0,0,0
요호,0,0,0
??? 주인장 이리 빨리 주다니 감사하오,0,0,0
뭐야 내가 지금 꿈속에 있나?,1,0,1
왜?,1,0,1
오잉?,0,0,0
헐,0,0,0
네? 9시인데?,0,0,0
아직 11시가 아닌데요...?,0,0,0
미쳤다 미쳤다~!!!,0,0,0
대박,0,0,0
예??,0,0,0
뭔데 지금 나오노?,0,0,0
갑자기??,0,0,0
우왕,0,0,0
??,0,0,0
이게왜 지금?!,0,0,0
9시에 바로 본 사람 나야~:),1,0,1
머임?ㅋㅋ,0,0,0
왜 이시간에?,0,0,0
머지?,0,0,0
헐 왤케 빨라,0,0,0
오호라~ 개꿀,0,0,0
??,0,0,0
잘먹ㄱ게씁니다,0,0,0
1,0,1,-1
???9시?,1,0,1
